device,model,workload,batch_size,tp,dtype,M,N,K,median_time_ms,std_time_ms,tflops,theory_tflops,mfu_pct,bandwidth_gbps,mbu_pct
NVIDIA H20-3e,Basic,Mx4096x4096,64,1,float16,64,4096,4096,0.0337,0.0007,63.7614,147.0000,43.38,1027.4052,25.69
NVIDIA H20-3e,Basic,Mx4096x4096,128,1,float16,128,4096,4096,0.0558,0.0014,77.0039,147.0000,52.38,639.1922,15.98
NVIDIA H20-3e,Basic,Mx4096x4096,256,1,float16,256,4096,4096,0.0896,0.0010,95.8356,147.0000,65.19,421.1524,10.53
NVIDIA H20-3e,Basic,Mx4096x4096,1024,1,float16,1024,4096,4096,0.2970,0.0017,115.6862,147.0000,78.70,169.4623,4.24
NVIDIA H20-3e,Basic,Mx4096x4096,4096,1,float16,4096,4096,4096,1.0576,0.0050,129.9595,147.0000,88.41,95.1852,2.38
NVIDIA H20-3e,Basic,Mx4096x4096,4099,1,float16,4099,4096,4096,1.0264,0.0039,133.9978,147.0000,91.15,98.1190,2.45
NVIDIA H20-3e,Basic,Mx4096x4096,5000,1,float16,5000,4096,4096,1.2627,0.0035,132.8707,147.0000,90.39,91.4524,2.29
NVIDIA H20-3e,Basic,Mx4096x4096,8192,1,float16,8192,4096,4096,2.0650,0.0061,133.1143,147.0000,90.55,81.2465,2.03
NVIDIA H20-3e,Basic,Mx4096x4096,32,1,int8,32,4096,4096,0.1359,0.0011,7.8998,250.1374,3.16,126.3275,3.16
NVIDIA H20-3e,Basic,Mx4096x4096,64,1,int8,64,4096,4096,0.1445,0.0012,14.8619,293.0000,5.07,121.5511,3.04
NVIDIA H20-3e,Basic,Mx4096x4096,128,1,int8,128,4096,4096,0.1647,0.0011,26.0845,293.0000,8.90,111.4450,2.79
NVIDIA H20-3e,Basic,Mx4096x4096,256,1,int8,256,4096,4096,0.1656,0.0015,51.8566,293.0000,17.70,120.2728,3.01
NVIDIA H20-3e,Basic,Mx4096x4096,1024,1,int8,1024,4096,4096,0.5604,0.0014,61.3111,293.0000,20.93,52.3899,1.31
NVIDIA H20-3e,Basic,Mx4096x4096,4096,1,int8,4096,4096,4096,1.9082,0.0065,72.0251,293.0000,24.58,35.1685,0.88
NVIDIA H20-3e,Basic,Mx4096x4096,4099,1,int8,4099,4096,4096,1.9104,0.0070,71.9946,293.0000,24.57,35.1472,0.88
